formula,Unnamed: 0,atoms,a,b,c,alpha,beta,gamma,volume,atomic_density,mass_density,bandgap,bandgap_sigma
BaCeS3,46,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [56, 56, 56, 56, 58, 58, 58, 58, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Ba', 'Ba', 'Ba', 'Ba', 'Ce', 'Ce', 'Ce', 'Ce', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[8.020400000000001e-10, 0.0, 0.0], [0.0, 9.822e-10, 0.0], [0.0, 0.0, 7.7649e-10]], 'periodic': [True, True, True], 'positions': [[7.49426176e-10, 7.366499999999999e-10, 1.2268542000000115e-11], [3.4840617600000006e-10, 7.366499999999999e-10, 3.75976458e-10], [4.53633824e-10, 2.4555e-10, 4.0051354200000014e-10], [5.261382400000001e-11, 2.4555e-10, 7.64221458e-10], [0.0, 4.911e-10, 3.88245e-10], [0.0, 0.0, 3.88245e-10], [4.0102000000000003e-10, 0.0, 0.0], [4.0102000000000003e-10, 4.911e-10, 0.0], [6.400279200000001e-10, 6.787002000000016e-11, 6.20959053e-10], [6.400279200000001e-10, 4.232299799999999e-10, 6.20959053e-10], [2.3900791999999997e-10, 4.232299799999999e-10, 5.437759470000001e-10], [5.630320800000001e-10, 9.1432998e-10, 2.32714053e-10], [1.6201208000000005e-10, 5.589700200000001e-10, 1.5553094700000002e-10], [5.630320800000001e-10, 5.589700200000001e-10, 2.32714053e-10], [2.3900791999999997e-10, 6.787002000000016e-11, 5.437759470000001e-10], [1.6201208000000005e-10, 9.1432998e-10, 1.5553094700000002e-10], [7.64103508e-10, 2.4555e-10, 2.8683540599999996e-10], [3.6308350800000004e-10, 2.4555e-10, 1.0140959400000005e-10], [4.3895649200000007e-10, 7.366499999999999e-10, 6.750804059999999e-10], [3.793649200000001e-11, 7.366499999999999e-10, 4.89654594e-10]], 'species': [56, 56, 56, 56, 58, 58, 58, 58, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",8.0204,9.822,7.7649,90.0,90.0,90.0,611.6906260951198,0.0326962669473537,4.05721762057312,2.163938283920288,0.1017405241727829
BaPrS3,47,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [56, 56, 56, 56, 59, 59, 59, 59, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Ba', 'Ba', 'Ba', 'Ba', 'Pr', 'Pr', 'Pr', 'Pr', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[8.020400000000001e-10, 0.0, 0.0], [0.0, 9.822e-10, 0.0], [0.0, 0.0, 7.7649e-10]], 'periodic': [True, True, True], 'positions': [[7.43009856e-10, 7.366499999999999e-10, 1.2268542000000115e-11], [3.41989856e-10, 7.366499999999999e-10, 3.75976458e-10], [4.6005014400000006e-10, 2.4555e-10, 4.0051354200000014e-10], [5.903014400000002e-11, 2.4555e-10, 7.64221458e-10], [0.0, 4.911e-10, 3.88245e-10], [0.0, 0.0, 3.88245e-10], [4.0102000000000003e-10, 0.0, 0.0], [4.0102000000000003e-10, 4.911e-10, 0.0], [6.39947716e-10, 7.081662000000005e-11, 6.15523623e-10], [6.39947716e-10, 4.202833799999999e-10, 6.15523623e-10], [2.3892771599999997e-10, 4.202833799999999e-10, 5.49211377e-10], [5.63112284e-10, 9.113833799999999e-10, 2.2727862299999995e-10], [1.6209228400000006e-10, 5.619166200000001e-10, 1.60966377e-10], [5.63112284e-10, 5.619166200000001e-10, 2.2727862299999995e-10], [2.3892771599999997e-10, 7.081662000000005e-11, 5.49211377e-10], [1.6209228400000006e-10, 9.113833799999999e-10, 1.60966377e-10], [7.56083108e-10, 2.4555e-10, 2.8295295599999996e-10], [3.55063108e-10, 2.4555e-10, 1.0529204400000013e-10], [4.469768920000001e-10, 7.366499999999999e-10, 6.71197956e-10], [4.5956892e-11, 7.366499999999999e-10, 4.935370440000001e-10]], 'species': [56, 56, 56, 56, 59, 59, 59, 59, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",8.0204,9.822,7.7649,90.0,90.0,90.0,611.6906260951198,0.0326962669473537,4.06581389913506,2.3464956283569336,0.08819699287414551
TbScS3,48,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [65, 65, 65, 65, 21, 21, 21, 21, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Tb', 'Tb', 'Tb', 'Tb', 'Sc', 'Sc', 'Sc', 'Sc', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.026e-10, 0.0, 0.0], [0.0, 9.5025e-10, 0.0], [0.0, 0.0, 6.3641e-10]], 'periodic': [True, True, True], 'positions': [[6.309348e-10, 7.126875000000001e-10, 2.9083936999999977e-11], [2.796348e-10, 7.126875000000001e-10, 2.8912106299999993e-10], [4.229652e-10, 2.375625e-10, 3.4728893699999995e-10], [7.16652e-11, 2.375625e-10, 6.073260630000001e-10], [0.0, 4.75125e-10, 3.18205e-10], [0.0, 0.0, 3.18205e-10], [3.513e-10, 0.0, 0.0], [3.513e-10, 4.75125e-10, 0.0], [5.736728999999999e-10, 6.395182499999992e-11, 5.229380969999999e-10], [5.736728999999999e-10, 4.1117317499999997e-10, 5.229380969999999e-10], [2.2237290000000002e-10, 4.1117317499999997e-10, 4.31676903e-10], [4.802271e-10, 8.86298175e-10, 2.04733097e-10], [1.289271e-10, 5.39076825e-10, 1.1347190299999999e-10], [4.802271e-10, 5.39076825e-10, 2.04733097e-10], [2.2237290000000002e-10, 6.395182499999992e-11, 4.31676903e-10], [1.289271e-10, 8.86298175e-10, 1.1347190299999999e-10], [6.6936702e-10, 2.375625e-10, 2.3063498400000002e-10], [3.1806702e-10, 2.375625e-10, 8.757001599999996e-11], [3.8453298e-10, 7.126875000000001e-10, 5.48839984e-10], [3.323298e-11, 7.126875000000001e-10, 4.0577501599999993e-10]], 'species': [65, 65, 65, 65, 21, 21, 21, 21, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.026000000000002,9.5025,6.3641,90.0,90.0,90.0,424.89636811649984,0.0470703011387386,4.69091660082019,2.190009832382202,0.10438201576471329
YbEuS3,49,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [70, 70, 70, 70, 63, 63, 63, 63, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Yb', 'Yb', 'Yb', 'Yb', 'Eu', 'Eu', 'Eu', 'Eu', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.7207e-10, 0.0, 0.0], [0.0, 8.952000000000001e-10, 0.0], [0.0, 0.0, 7.0649e-10]], 'periodic': [True, True, True], 'positions': [[0.0, 4.4760000000000004e-10, 3.53245e-10], [0.0, 0.0, 3.53245e-10], [3.86035e-10, 0.0, 0.0], [3.86035e-10, 4.4760000000000004e-10, 0.0], [7.183339280000001e-10, 2.2380000000000002e-10, 1.0385402999999955e-11], [3.32298928e-10, 2.2380000000000002e-10, 3.4285959700000004e-10], [4.39771072e-10, 6.714000000000001e-10, 3.6363040299999997e-10], [5.3736071999999994e-11, 6.714000000000001e-10, 6.96104597e-10], [6.161118600000001e-10, 5.3004792e-10, 5.59328133e-10], [6.161118600000001e-10, 8.127520800000002e-10, 5.59328133e-10], [2.3007686000000002e-10, 8.127520800000002e-10, 5.00406867e-10], [5.419931399999999e-10, 3.6515208000000004e-10, 2.0608313299999997e-10], [1.5595814e-10, 8.244791999999999e-11, 1.47161867e-10], [5.419931399999999e-10, 8.244791999999999e-11, 2.0608313299999997e-10], [2.3007686000000002e-10, 5.3004792e-10, 5.00406867e-10], [1.5595814e-10, 3.6515208000000004e-10, 1.47161867e-10], [6.35181989e-10, 6.714000000000001e-10, 2.20707476e-10], [2.49146989e-10, 6.714000000000001e-10, 1.3253752399999998e-10], [5.22923011e-10, 2.2380000000000002e-10, 5.739524760000001e-10], [1.3688801100000003e-10, 2.2380000000000002e-10, 4.85782524e-10]], 'species': [70, 70, 70, 70, 63, 63, 63, 63, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.7207,8.952,7.0649,90.0,90.0,90.0,488.29555414536014,0.0409588001164684,5.729649896658974,1.9719150066375732,0.10520987212657928
YbEuSe3,50,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [70, 70, 70, 70, 63, 63, 63, 63, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34], 'labels': ['Yb', 'Yb', 'Yb', 'Yb', 'Eu', 'Eu', 'Eu', 'Eu', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'], 'lattice_vectors': [[8.3202e-10, 0.0, 0.0], [0.0, 8.942000000000001e-10, 0.0], [0.0, 0.0, 8.264900000000001e-10]], 'periodic': [True, True, True], 'positions': [[0.0, 4.4710000000000004e-10, 4.1324500000000006e-10], [0.0, 0.0, 4.1324500000000006e-10], [4.1601e-10, 0.0, 0.0], [4.1601e-10, 4.4710000000000004e-10, 0.0], [7.49150808e-10, 2.2355000000000002e-10, 8.057451010000002e-10], [3.33140808e-10, 2.2355000000000002e-10, 4.339898990000001e-10], [4.98879192e-10, 6.706500000000001e-10, 3.9250010100000007e-10], [8.286919199999999e-11, 6.706500000000001e-10, 2.0744899000000005e-11], [6.72188958e-10, 5.205138200000001e-10, 1.4273482299999998e-10], [6.72188958e-10, 8.207861800000001e-10, 1.4273482299999998e-10], [2.5617895799999997e-10, 8.207861800000001e-10, 2.705101770000002e-10], [5.758410420000001e-10, 3.7368618e-10, 5.55979823e-10], [1.5983104200000003e-10, 7.341382000000002e-11, 6.837551770000001e-10], [5.758410420000001e-10, 7.341382000000002e-11, 5.55979823e-10], [2.5617895799999997e-10, 5.205138200000001e-10, 2.705101770000002e-10], [1.5983104200000003e-10, 3.7368618e-10, 6.837551770000001e-10], [7.593846539999999e-10, 6.706500000000001e-10, 5.88791476e-10], [3.4337465400000004e-10, 6.706500000000001e-10, 6.509435240000002e-10], [4.886453460000001e-10, 2.2355000000000002e-10, 1.75546476e-10], [7.263534600000001e-11, 2.2355000000000002e-10, 2.37698524e-10]], 'species': [70, 70, 70, 70, 63, 63, 63, 63, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]}",8.3202,8.942,8.2649,90.0,90.0,90.0,614.9021828031601,0.0325254984603011,6.069606567304672,1.4620832204818726,0.10570752620697021
GdEuS3,51,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [64, 64, 64, 64, 63, 63, 63, 63, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Gd', 'Gd', 'Gd', 'Gd', 'Eu', 'Eu', 'Eu', 'Eu', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.4206e-10, 0.0, 0.0], [0.0, 1.00208e-09, 0.0], [0.0, 0.0, 7.0417e-10]], 'periodic': [True, True, True], 'positions': [[0.0, 5.0104e-10, 3.52085e-10], [0.0, 0.0, 3.52085e-10], [3.7103e-10, 0.0, 0.0], [3.7103e-10, 5.0104e-10, 0.0], [6.705254160000001e-10, 7.515599999999999e-10, 1.9083007000000007e-11], [2.9949541600000004e-10, 7.515599999999999e-10, 3.330019930000001e-10], [4.425645840000001e-10, 2.5052e-10, 3.71168007e-10], [7.153458400000001e-11, 2.5052e-10, 6.850869929999999e-10], [5.995102740000001e-10, 7.365288000000012e-11, 5.748139710000001e-10], [5.995102740000001e-10, 4.2738711999999995e-10, 5.748139710000001e-10], [2.28480274e-10, 4.2738711999999995e-10, 4.814410289999999e-10], [5.13579726e-10, 9.2842712e-10, 2.2272897099999997e-10], [1.42549726e-10, 5.7469288e-10, 1.29356029e-10], [5.13579726e-10, 5.7469288e-10, 2.2272897099999997e-10], [2.28480274e-10, 7.365288000000012e-11, 4.814410289999999e-10], [1.42549726e-10, 9.2842712e-10, 1.29356029e-10], [7.022113780000001e-10, 2.5052e-10, 2.4195281199999997e-10], [3.3118137800000005e-10, 2.5052000000000013e-10, 1.1013218800000007e-10], [4.1087862199999997e-10, 7.515600000000001e-10, 5.940378119999999e-10], [3.9848622e-11, 7.515599999999998e-10, 4.622171880000001e-10]], 'species': [64, 64, 64, 64, 63, 63, 63, 63, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.4206,10.0208,7.0417,90.0,90.0,90.0,523.6232658916163,0.0381953998280507,5.142609408277379,2.049926996231079,0.08199189603328705
SmZrS3,52,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [62, 62, 62, 62, 40, 40, 40, 40, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Sm', 'Sm', 'Sm', 'Sm', 'Zr', 'Zr', 'Zr', 'Zr', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.2209e-10, 0.0, 0.0], [0.0, 9.402e-10, 0.0], [0.0, 0.0, 6.464000000000001e-10]], 'periodic': [True, True, True], 'positions': [[6.472814760000001e-10, 7.051499999999999e-10, 2.30764799999999e-11], [2.8623647600000005e-10, 7.051499999999999e-10, 3.0012352000000016e-10], [4.3585352400000004e-10, 2.3505e-10, 3.462764799999999e-10], [7.480852399999999e-11, 2.3505e-10, 6.233235200000001e-10], [0.0, 4.701e-10, 3.2320000000000003e-10], [0.0, 0.0, 3.2320000000000003e-10], [3.61045e-10, 0.0, 0.0], [3.61045e-10, 4.701e-10, 0.0], [5.88142305e-10, 6.308741999999994e-11, 5.3179328e-10], [5.88142305e-10, 4.0701258e-10, 5.3179328e-10], [2.2709730500000004e-10, 4.0701258e-10, 4.3780672000000003e-10], [4.94992695e-10, 8.771125799999999e-10, 2.0859328000000003e-10], [1.33947695e-10, 5.3318742e-10, 1.1460672000000001e-10], [4.94992695e-10, 5.3318742e-10, 2.0859328000000003e-10], [2.2709730500000004e-10, 6.308741999999994e-11, 4.3780672000000003e-10], [1.33947695e-10, 8.771125799999999e-10, 1.1460672000000001e-10], [6.87935143e-10, 2.3505e-10, 2.3554815999999995e-10], [3.2689014300000003e-10, 2.350500000000001e-10, 8.765184000000012e-11], [3.9519985700000006e-10, 7.051500000000001e-10, 5.5874816e-10], [3.4154857000000005e-11, 7.051499999999999e-10, 4.1085184000000006e-10]], 'species': [62, 62, 62, 62, 40, 40, 40, 40, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.2209,9.402,6.464,90.0,90.0,90.0,438.8467892352001,0.0455739918591064,5.112446894172141,1.7328766584396362,0.10342632979154587
TbLaS3,53,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [65, 65, 65, 65, 57, 57, 57, 57, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Tb', 'Tb', 'Tb', 'Tb', 'La', 'La', 'La', 'La', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.4206e-10, 0.0, 0.0], [0.0, 9.922000000000002e-10, 0.0], [0.0, 0.0, 6.834e-10]], 'periodic': [True, True, True], 'positions': [[0.0, 4.961000000000001e-10, 0.0], [0.0, 0.0, 0.0], [3.7103e-10, 0.0, 3.417e-10], [3.7103e-10, 4.961000000000001e-10, 3.417e-10], [6.68150824e-10, 2.4805000000000004e-10, 3.1901112e-10], [2.97120824e-10, 2.4805000000000004e-10, 2.268887999999993e-11], [4.44939176e-10, 7.441500000000001e-10, 6.6071112e-10], [7.3909176e-11, 7.441500000000001e-10, 3.6438888e-10], [6.025527200000001e-10, 5.676376200000001e-10, 4.665571799999999e-10], [6.025527200000001e-10, 9.206623800000002e-10, 4.665571799999999e-10], [2.3152272000000004e-10, 9.206623800000002e-10, 5.5854282e-10], [5.1053728e-10, 4.245623800000001e-10, 1.2485717999999997e-10], [1.3950728000000002e-10, 7.153762e-11, 2.1684282000000002e-10], [5.1053728e-10, 7.153762e-11, 1.2485717999999997e-10], [2.3152272000000004e-10, 5.676376200000001e-10, 5.5854282e-10], [1.3950728000000002e-10, 4.245623800000001e-10, 2.1684282000000002e-10], [6.995399620000001e-10, 7.441500000000001e-10, 9.868296000000006e-11], [3.28509962e-10, 7.441500000000001e-10, 2.4301703999999995e-10], [4.13550038e-10, 2.4805000000000004e-10, 4.4038296e-10], [4.2520038e-11, 2.4805e-10, 5.8471704e-10]], 'species': [65, 65, 65, 65, 57, 57, 57, 57, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.4206,9.922000000000004,6.8340000000000005,90.0,90.0,90.0,503.1682383288006,0.0397481368586122,5.201403573853431,2.201059341430664,0.07693397998809814
PrScS3,54,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [59, 59, 59, 59, 21, 21, 21, 21, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Pr', 'Pr', 'Pr', 'Pr', 'Sc', 'Sc', 'Sc', 'Sc', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.220600000000001e-10, 0.0, 0.0], [0.0, 9.622e-10, 0.0], [0.0, 0.0, 6.5641e-10]], 'periodic': [True, True, True], 'positions': [[6.49420764e-10, 7.2165e-10, 2.999793699999998e-11], [2.88390764e-10, 7.2165e-10, 2.9820706299999996e-10], [4.33669236e-10, 2.4055e-10, 3.58202937e-10], [7.263923599999999e-11, 2.4055e-10, 6.26412063e-10], [0.0, 4.811e-10, 3.28205e-10], [0.0, 0.0, 3.28205e-10], [3.6103000000000004e-10, 0.0, 0.0], [3.6103000000000004e-10, 4.811e-10, 0.0], [5.8739581e-10, 5.975262000000005e-11, 5.402254299999999e-10], [5.8739581e-10, 4.213473799999999e-10, 5.402254299999999e-10], [2.2636581000000004e-10, 4.213473799999999e-10, 4.4438957000000005e-10], [4.9569419e-10, 9.024473799999999e-10, 2.1202042999999998e-10], [1.3466419e-10, 5.408526200000001e-10, 1.1618457000000001e-10], [4.9569419e-10, 5.408526200000001e-10, 2.1202042999999998e-10], [2.2636581000000004e-10, 5.975262000000005e-11, 4.4438957000000005e-10], [1.3466419e-10, 9.024473799999999e-10, 1.1618457000000001e-10], [6.95127162e-10, 2.4055e-10, 2.45759904e-10], [3.34097162e-10, 2.4055e-10, 8.244509599999996e-11], [3.87962838e-10, 7.2165e-10, 5.73964904e-10], [2.6932837999999998e-11, 7.2165e-10, 4.1065009600000003e-10]], 'species': [59, 59, 59, 59, 21, 21, 21, 21, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.220600000000001,9.622,6.5641,90.0,90.0,90.0,456.0514367061201,0.0438547023214138,4.108038911638921,2.0935537815093994,0.11168931424617767
CaZrS3,55,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [20, 20, 20, 20, 40, 40, 40, 40, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Ca', 'Ca', 'Ca', 'Ca', 'Zr', 'Zr', 'Zr', 'Zr', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.0207e-10, 0.0, 0.0], [0.0, 9.605000000000001e-10, 0.0], [0.0, 0.0, 6.5149e-10]], 'periodic': [True, True, True], 'positions': [[6.36356248e-10, 7.20375e-10, 2.3062745999999995e-11], [2.85321248e-10, 7.20375e-10, 3.0268225399999995e-10], [4.16748752e-10, 2.4012500000000004e-10, 3.48807746e-10], [6.5713752e-11, 2.4012500000000004e-10, 6.28427254e-10], [0.0, 4.802500000000001e-10, 3.25745e-10], [0.0, 0.0, 3.25745e-10], [3.51035e-10, 0.0, 0.0], [3.51035e-10, 4.802500000000001e-10, 0.0], [5.67061939e-10, 5.964705000000005e-11, 5.35980823e-10], [5.67061939e-10, 4.2060295e-10, 5.35980823e-10], [2.16026939e-10, 4.2060295e-10, 4.41254177e-10], [4.86043061e-10, 9.008529500000001e-10, 2.1023582300000001e-10], [1.3500806100000002e-10, 5.398970500000001e-10, 1.1550917700000001e-10], [4.86043061e-10, 5.398970500000001e-10, 2.1023582300000001e-10], [2.16026939e-10, 5.964705000000005e-11, 4.41254177e-10], [1.3500806100000002e-10, 9.008529500000001e-10, 1.1550917700000001e-10], [6.75882789e-10, 2.4012500000000004e-10, 2.426148759999999e-10], [3.24847789e-10, 2.4012500000000004e-10, 8.313012400000011e-11], [3.7722221100000003e-10, 7.20375e-10, 5.683598759999999e-10], [2.6187211e-11, 7.20375e-10, 4.088751240000001e-10]], 'species': [20, 20, 20, 20, 40, 40, 40, 40, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.020700000000001,9.605000000000004,6.5149,90.0,90.0,90.0,439.32461672015006,0.0455244237150043,3.439530972631396,1.8417210578918457,0.11054631322622299
UCeSe3,56,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [58, 58, 58, 58, 92, 92, 92, 92, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34], 'labels': ['Ce', 'Ce', 'Ce', 'Ce', 'U', 'U', 'U', 'U', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'], 'lattice_vectors': [[7.7206e-10, 0.0, 0.0], [0.0, 1.07258e-09, 0.0], [0.0, 0.0, 7.349300000000001e-10]], 'periodic': [True, True, True], 'positions': [[7.01107686e-10, 2.68145e-10, 3.9399597300000006e-10], [3.1507768600000003e-10, 2.68145e-10, 7.08399027e-10], [4.56982314e-10, 8.04435e-10, 2.653097300000006e-11], [7.0952314e-11, 8.04435e-10, 3.4093402699999996e-10], [0.0, 5.3629e-10, 0.0], [0.0, 0.0, 0.0], [3.8603e-10, 0.0, 3.6746500000000003e-10], [3.8603e-10, 5.3629e-10, 3.6746500000000003e-10], [6.292289e-10, 6.12872212e-10, 2.3980765900000015e-10], [6.292289e-10, 9.959977879999999e-10, 2.3980765900000015e-10], [2.431989e-10, 9.959977879999999e-10, 1.2765734099999983e-10], [5.288611e-10, 4.59707788e-10, 6.072726590000001e-10], [1.4283110000000003e-10, 7.6582212e-11, 4.95122341e-10], [5.288611e-10, 7.6582212e-11, 6.072726590000001e-10], [2.431989e-10, 6.12872212e-10, 1.2765734099999983e-10], [1.4283110000000003e-10, 4.59707788e-10, 4.95122341e-10], [7.306003780000001e-10, 8.04435e-10, 6.19986948e-10], [3.4457037800000003e-10, 8.04435e-10, 4.82408052e-10], [4.27489622e-10, 2.68145e-10, 2.5252194800000004e-10], [4.1459622000000006e-11, 2.68145e-10, 1.14943052e-10]], 'species': [58, 58, 58, 58, 92, 92, 92, 92, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]}",7.7206,10.7258,7.3493,90.0,90.0,90.0,608.5926776499637,0.0328627023204231,6.712357403691266,0.7875213027000427,0.11860465258359909
HoEuS3,57,"{'m_def': 'nomad.datamodel.metainfo.system.Atoms', 'm_def_id': 'a173e6190ff167bcf2edc9717d0e7a451abfa436', 'atomic_numbers': [63, 63, 63, 63, 67, 67, 67, 67, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 'labels': ['Eu', 'Eu', 'Eu', 'Eu', 'Ho', 'Ho', 'Ho', 'Ho', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S'], 'lattice_vectors': [[7.320600000000001e-10, 0.0, 0.0], [0.0, 9.922000000000002e-10, 0.0], [0.0, 0.0, 6.664100000000001e-10]], 'periodic': [True, True, True], 'positions': [[6.66467424e-10, 7.441500000000001e-10, 1.7126736999999965e-11], [3.00437424e-10, 7.441500000000001e-10, 3.16078263e-10], [4.31622576e-10, 2.4805000000000004e-10, 3.5033173700000003e-10], [6.5592576e-11, 2.4805e-10, 6.49283263e-10], [0.0, 4.961000000000001e-10, 3.3320500000000004e-10], [0.0, 0.0, 3.3320500000000004e-10], [3.6603000000000003e-10, 0.0, 0.0], [3.6603000000000003e-10, 4.961000000000001e-10, 0.0], [5.91358068e-10, 7.153762000000005e-11, 5.4179133e-10], [5.91358068e-10, 4.2456238e-10, 5.4179133e-10], [2.2532806799999996e-10, 4.2456238e-10, 4.578236700000001e-10], [5.067319320000001e-10, 9.206623800000002e-10, 2.0858633000000004e-10], [1.4070193200000002e-10, 5.676376200000001e-10, 1.2461867e-10], [5.067319320000001e-10, 5.676376200000001e-10, 2.0858633000000004e-10], [2.2532806799999996e-10, 7.153762000000005e-11, 4.578236700000001e-10], [1.4070193200000002e-10, 9.206623800000002e-10, 1.2461867e-10], [6.97433562e-10, 2.4805000000000004e-10, 2.41506984e-10], [3.31403562e-10, 2.4805000000000004e-10, 9.169801599999997e-11], [4.0065643800000007e-10, 7.441500000000001e-10, 5.74711984e-10], [3.462643799999999e-11, 7.441500000000001e-10, 4.2490301600000004e-10]], 'species': [63, 63, 63, 63, 67, 67, 67, 67, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]}",7.320600000000001,9.922000000000004,6.6641,90.0,90.0,90.0,484.0468581841204,0.0413183138405837,5.668467366047241,2.072478771209717,0.08466295897960663
